차종코드(표준),판매지역,판매국가,원인부품(5),현상코드,현상명,사용일수,주행거리(km로 환산),특이사항,고장,원인부품숫자
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q56,소음/이음_개폐시,753,47643,"[C]CUSTOMER STATES CENTER CONSOLE LID MATERIAL WEARING. SPECIAL ORDER PART CAME IN
[T]VERIFY CONCERN LEATHER COMING APART REMOVED AND REPLACE CENTER CONSOLE LID AND CHECK FOR PROPER OPERATION.
[S]INSPECT AND REPLACE ARMREST MATERIAL WEARING
[C]CUSTOMER STATES CENTER CONSOLE LID MATERIAL WEARING. SPECIAL ORDER PART CAME IN
[T]VERIFY CONCERN LEATHER COMING APART REMOVED AND REPLACE CENTER CONSOLE LID AND CHECK FOR PROPER OPERATION.
[S]INSPECT AND REPLACE ARMREST MATERIAL WEARING
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q56,소음/이음_개폐시,1022,93286,"[C]CUSTOMER STATES CENTER CONSOLE ARMREST IS PEELING
[T]REMOVED AND REPLACED ARM REST ASSEMBLY. ALL OKAY
[S]VERIFIED CONCERN DUE TO WEAK MATERIAL CASING ARM REST TO PEEL
[C]CUSTOMER STATES CENTER CONSOLE ARMREST IS PEELING
[T]REMOVED AND REPLACED ARM REST ASSEMBLY. ALL OKAY
[S]VERIFIED CONCERN DUE TO WEAK MATERIAL CASING ARM REST TO PEEL
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q56,소음/이음_개폐시,852,14388,"[C]CUSTOMER STATES CENTER CONSOLE LID MATERIAL WEARING AND MUSHY. PLEASE INSTALL SPECIAL ORDER PART
[T]TECH COMPLETED REPLACEMENT OF CONSOLE LID, VEHICLE NOW OPERATING AS DESIGNED
[S]TECH CONFIRMED CUSTOMER CONCERN AND SERVICE MANAGER INSPECTION RECOMMENDS REPLACEMENT
[C]CUSTOMER STATES CENTER CONSOLE LID MATERIAL WEARING AND MUSHY. PLEASE INSTALL SPECIAL ORDER PART
[T]TECH COMPLETED REPLACEMENT OF CONSOLE LID, VEHICLE NOW OPERATING AS DESIGNED
[S]TECH CONFIRMED CUSTOMER CONCERN AND SERVICE MANAGER INSPECTION RECOMMENDS REPLACEMENT
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q56,소음/이음_개폐시,973,30990,"[C]CUSTOMER STATES CENTER CONSOLE LID IS PEELING ..CHK AND ADVISE
[T]REPLACED LID ASSY, CUSTOMERS COMPLAINT CORRECTED.
[S]VERFIED CONCERN, FOUND PLEATHER ON LID DEFORMED DUE TO PRODUCT BEING DEFECTIVE
[C]CUSTOMER STATES CENTER CONSOLE LID IS PEELING ..CHK AND ADVISE
[T]REPLACED LID ASSY, CUSTOMERS COMPLAINT CORRECTED.
[S]VERFIED CONCERN, FOUND PLEATHER ON LID DEFORMED DUE TO PRODUCT BEING DEFECTIVE
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q56,소음/이음_개폐시,1217,56955,"[C]customer states the center console arm rest is pealing from use center console lid is in stock check and advise previous ro 34748
[T]replaced arm rest. working as designed.
[S]found the center console arm rest pealing apart.
[C]customer states the center console arm rest is pealing from use center console lid is in stock check and advise previous ro 34748
[T]replaced arm rest. working as designed.
[S]found the center console arm rest pealing apart.
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1393,71262,"[C]CUSTOMER STATES THAT THE CENTER CONSOLE LID IS BEGINNING TO DELAMINATE.
[T]REMOVED CENTER CONSOLE REAR COVER AND INSTALLED NEW CONSOLE COVER AND NOW VEHICLE IS OPERATING AS DESIGNED.
[S]INSPECTED VEHICLE CONFIRMED CENTER CONSOLE ARMREST BEGINNING TO DELAMINATE PEEL.
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1619,72763,"[C]CUSTOMER STATES CENTER CONSOLE LID COMING APART
[T]VERIFY CONCERN INSPECTED AND FOUND THE FRONT ARM REST CONSOLE SPLIT REPLACE THE CONSOLE ASSEMBLY CONCERN CORRECTED
[S]FRONT ARM REST CONSOLE SPLIT CAUSING FAILURE
[C]CUSTOMER STATES CENTER CONSOLE LID COMING APART
[T]VERIFY CONCERN INSPECTED AND FOUND THE FRONT ARM REST CONSOLE SPLIT REPLACE THE CONSOLE ASSEMBLY CONCERN CORRECTED
[S]FRONT ARM REST CONSOLE SPLIT CAUSING FAILURE
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1478,67794,"[C]CUSTOMER STATES COVERING IS PEELING FROM ARMREST, USE SPO 19018026 FROM PREVIOUS VISIT TO REPAIR
[T]USE SPO 19018026 FROM PREVIOUS VISIT TO REPAIR, REPLACED ARM REST
[S]COVERING IS PEELING FROM ARMREST
[C]CUSTOMER STATES COVERING IS PEELING FROM ARMREST, USE SPO 19018026 FROM PREVIOUS VISIT TO REPAIR
[T]USE SPO 19018026 FROM PREVIOUS VISIT TO REPAIR, REPLACED ARM REST
[S]COVERING IS PEELING FROM ARMREST
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1451,63275,"[C]SOP. CUSTOMER STATES ARM REST IS PEELING CHECK AND ADVISE
[T]REMOVED AND REPLACED PEELING ARMREST. FOUND SECURED AND OK.
[S]VERIFIED CONCERN FOUND ARM REST PEELING
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1745,60241,"[C]STANDARD arm rest leather falling apart
[T]replaced the arm rest complete
[S]FOUND THE LEATHER WORN FALLING APART
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,807,60173,"[C]CUSTOMER STATES MATERIAL PEELING THERE IS A NEW PART HERE FOR THIS ONE TIME COURTESY REPAIR
[T]REPLACED THE CENTER CONSOLE LID ASSEMBLY OPERATING AS DESIGNED
[S]DIAGNOSED AND VERIFIED CONCERN AND FOUND THE CONSOLE MATERIAL IS BUBBLED
[C]CUSTOMER STATES MATERIAL PEELING THERE IS A NEW PART HERE FOR THIS ONE TIME COURTESY REPAIR
[T]REPLACED THE CENTER CONSOLE LID ASSEMBLY OPERATING AS DESIGNED
[S]DIAGNOSED AND VERIFIED CONCERN AND FOUND THE CONSOLE MATERIAL IS BUBBLED
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,731,40840,"[C]CUSTOMER STATES THE CENTER ARMREST COVER HAS BECOME DELAMINATED
[T]ARM REST DELAMINATED INSPECT BY SERVICE MANAGER OK TO REPLACE ARM REST AT THIS TIME. COMPLETE REMOVE AND REPLACE ARM REST, TEST OK AFTER REPAIR
[S]FOUND CENTER ARMREST COVER HAS DELAMINATED
[C]CUSTOMER STATES THE CENTER ARMREST COVER HAS BECOME DELAMINATED
[T]ARM REST DELAMINATED INSPECT BY SERVICE MANAGER OK TO REPLACE ARM REST AT THIS TIME. COMPLETE REMOVE AND REPLACE ARM REST, TEST OK AFTER REPAIR
[S]FOUND CENTER ARMREST COVER HAS DELAMINATED
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1610,64998,"[C]CUSTOMER STATES  CENTER ARM CONSOLE IS PEELING
[T]TECHNICIAN REMOVED AND REPLACED CENTER CONSOLE ARM REST
[S]TECHNICIAN VERIFIED CONCERN CENTER CONSOLE ARM REST IS PEELING
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1477,54948,"[C]CUSTOMER STATES MATERIAL IS BUBBLING UP
[T]REPLACED FRONT ARM REST ASSY
[S]VERIFIED ARM REST BUBBLING DUE TO PREMATURE WEAR
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1284,78795,"[C]CUSTOMER STATES CENTER CONSOLE LID WILL NOT STAY CLOSED AS DESIGNED. CHECK AND ADVISE.
[T]REPLACED FRONT ARMREST COVER AND TESTED. ARMREST LATCHES AS DESIGNED.
[S]INSPECTED VEHICLE, CONFIRMED CUSTOMER CONCERN. UPON INSPECTION FOUND LATCH ON ARMREST COVER LOOSE CAUSING INABILITY TO CLASP AS DESIGNED.
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1351,86694,"[C]CS MATERIAL ON ARM REST COMING OFF INSTALL SOP PART
[T]VER CUSTOMER CONCERN FOUND CENTER ARMREST MATERIAL DEFECTIVE REPLACED ARM REST CONSOLE ASSY
[S]VER CUSTOMER CONCERN FOUND CENTER ARMREST MATERIAL DEFECTIVE
[C]CS MATERIAL ON ARM REST COMING OFF INSTALL SOP PART
[T]VER CUSTOMER CONCERN FOUND CENTER ARMREST MATERIAL DEFECTIVE REPLACED ARM REST CONSOLE ASSY
[S]VER CUSTOMER CONCERN FOUND CENTER ARMREST MATERIAL DEFECTIVE
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1098,43782,"[C]Customer states that the center armrest is peeling.
[T]CENTER CONSOLE LIDARMREST IS PEEELING VERIFIED CUSTOMER CONCERN,CENTER ARM REST PEELING ,REMOVED AND REPLACED CENTER ARM REST ASSY
[S]FOUND CENTER CONSOLE LIDARMREST IS PEEELING
[C]Customer states that the center armrest is peeling.
[T]CENTER CONSOLE LIDARMREST IS PEEELING VERIFIED CUSTOMER CONCERN,CENTER ARM REST PEELING ,REMOVED AND REPLACED CENTER ARM REST ASSY
[S]FOUND CENTER CONSOLE LIDARMREST IS PEEELING
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1200,70304,"[C]CUSTOMER STATES CENTER CONSOLE MATERIAL IS COMING APART  CHECK AND ADVISE
[T]SUBLET TO VENDOR PERFORMED FABRIC REPAIR AND RESTORATION ..
[S]FLAW IN MATERIAL ON CENTER CONSOLE
[C]CUSTOMER STATES CENTER CONSOLE MATERIAL IS COMING APART  CHECK AND ADVISE
[T]SUBLET TO VENDOR PERFORMED FABRIC REPAIR AND RESTORATION ..
[S]FLAW IN MATERIAL ON CENTER CONSOLE
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,824,42516,"[C]customer states center console is peeling
[T]replaced center console lid and verified repair
[S]leather on center console arm rest was peeling
[C]customer states center console is peeling
[T]replaced center console lid and verified repair
[S]leather on center console arm rest was peeling
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,118,5798,"[C]CUSTOMER STATES ARMREST IS COMING APART. APPOINTMENT MADE FOR TONY
[T]VERIFY CONCERN, INSPECTED AND FOUND CENTER CONSOLE SPLIT AND COMING APART. SUBLET TO DINGS N MORE TO REPAIR AND REDYE ARM REST ASSEMBLY, INV 11717, CONCERN CORRECTED.
[S]ARMREST SPLIT AND COMING APART
[C]CUSTOMER STATES ARMREST IS COMING APART. APPOINTMENT MADE FOR TONY
[T]VERIFY CONCERN, INSPECTED AND FOUND CENTER CONSOLE SPLIT AND COMING APART. SUBLET TO DINGS N MORE TO REPAIR AND REDYE ARM REST ASSEMBLY, INV 11717, CONCERN CORRECTED.
[S]ARMREST SPLIT AND COMING APART
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,48,9207,"[C]L SIDE CHARGING PORT DOES NOT WORK
[T]3. TECH 80231 TESTED FOR CONTINUITY AT PASSENGER SIDE PORT NO POWER. 84660NTT 1.00 100 4. TECH 80231 REMOVED MIDDLE CONSOLE TO GAIN ACCESS TO BACK OF CHARGING PORT. 5. TECH 80231 FOUND WIRE LOOSE BEHIND CHARGING PORT. 6. TECH 80231 REPAIRED WIRE CONNECTION. 7. TECH 80231 TESTED CHARGING PORT CONTINU
[S]1. TECH 80231 VERIFIED CUSTOMER COMPLAINT. 2. TECH 80231 INSPECTED ALL FUSES AND TESTED FOR CONTINUITY FUSES GOOD.
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,28,1951,"[C]CUSTOMER STATES CENTER CONSOLE LID IS DELAMINATING
[T]REPLACED THE CONSOLE ARM REST ASSY
[S]VERIFIED CONCERN CONSOLE ARM REST IS COMING APART
[C]CUSTOMER STATES CENTER CONSOLE LID IS DELAMINATING
[T]REPLACED THE CONSOLE ARM REST ASSY
[S]VERIFIED CONCERN CONSOLE ARM REST IS COMING APART
",소음 관련,1
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q51,소음/이음_가/감속시,110,6230,"[C]CUSTOMER STATES THE TRANSMISSION IS MAKING A GRINDING RATTLING NOISE COMING FROM THE RIGH FRONT OF THE VEHICLE
[T]ROAD TEST TO VERIFY RATTLING NOISE BEHIND DASH AREEA. HOOK UP CHASSIS EARS AND FOUND BRAKE LINES IN ENGINE COMPARTMENT RATTLING. REPOSITION AND INSULATE BRAKE LINES UNDER HOOD AT FIREWALL. ROAD TEST TO VERIFY REPAIR. ABNORMAL NOISE.
[S]ROAD TEST TO VERIFY RATTLING NOISE BEHIND DASH AREEA. HOOK UP CHASSIS EARS AND FOUND BRAKE LINES IN ENGINE COMPARTMENT RATTLING.
[C]CUSTOMER STATES THE TRANSMISSION IS MAKING A GRINDING RATTLING NOISE COMING FROM THE RIGH FRONT OF THE VEHICLE
[T]ROAD TEST TO VERIFY RATTLING NOISE BEHIND DASH AREEA. HOOK UP CHASSIS EARS AND FOUND BRAKE LINES IN ENGINE COMPARTMENT RATTLING. REPOSITION AND INSULATE BRAKE LINES UNDER HOOD AT FIREWALL. ROAD TEST TO VERIFY REPAIR. ABNORMAL NOISE.
[S]ROAD TEST TO VERIFY RATTLING NOISE BEHIND DASH AREEA. HOOK UP CHASSIS EARS AND FOUND BRAKE LINES IN ENGINE COMPARTMENT RATTLING.
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q51,소음/이음_가/감속시,130,7773,"[C]CUSTOMER STATES UPON ACCELERATION THERE IS A RATTLE COMING FROM FRONT
[T]RESECURED WIRING HARNESS ROAD TESTED VEHICLE OK A T THIS TIME
[S]VERIFIED CUSTOMER CONCERN FOUND NOISE COMING FROM DASH COVER WHEN ACCELERATING REMOVED CRASH PAD FOUND WIRING HARNESS NOT SECURED
[C]CUSTOMER STATES UPON ACCELERATION THERE IS A RATTLE COMING FROM FRONT
[T]RESECURED WIRING HARNESS ROAD TESTED VEHICLE OK A T THIS TIME
[S]VERIFIED CUSTOMER CONCERN FOUND NOISE COMING FROM DASH COVER WHEN ACCELERATING REMOVED CRASH PAD FOUND WIRING HARNESS NOT SECURED
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q51,소음/이음_가/감속시,136,13515,"[C]CUSTOMER STATES RATTLING NOISE ON ACCELERATION COMING FROM RIGHT FRONT . WENT ON TEST DRIVE WITH ANDY.
[T]TECH STARTED CASE 9746156 ADJUSTED AND RESECURED AND REASSEMBLED ROAD TESTED VERIFIED NO MORE NOISE. TECH SUPPORT INVOLVE DURING PROCESS
[S]TECH VERIFIED COMPLAINT AFTER MULTIPLE ATTEMPTS WHILE USING CHASSIS EARS VERIFIED NOISE FROM CENTER OF THE DASH, REMOVED BEZEL,CLUSTER AND RADIO RETEST DROVE AND LOCATED NOISE AT DASH ASSEMBLY CROSS S
[C]CUSTOMER STATES RATTLING NOISE ON ACCELERATION COMING FROM RIGHT FRONT . WENT ON TEST DRIVE WITH ANDY.
[T]TECH STARTED CASE 9746156 ADJUSTED AND RESECURED AND REASSEMBLED ROAD TESTED VERIFIED NO MORE NOISE. TECH SUPPORT INVOLVE DURING PROCESS
[S]TECH VERIFIED COMPLAINT AFTER MULTIPLE ATTEMPTS WHILE USING CHASSIS EARS VERIFIED NOISE FROM CENTER OF THE DASH, REMOVED BEZEL,CLUSTER AND RADIO RETEST DROVE AND LOCATED NOISE AT DASH ASSEMBLY CROSS S
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q53,소음/이음_요철로/둔턱,29,1785,"[C]CUSTOMER STATES THERE IS A RATTLE NOISE WHEN GOING OVER BUMPS FROM THE FRONT PASSENGER SIDE DASH AREA.
[T]REMOVED CRASH PAD AND ALIGNED TO BODY OF VEHICLE. ROAD TESTED, NO NOISE AFTER. ROAD TESTED WITH CUSTOMER, NO NOISE. OK AFTER REPAIRS.
[S]ROAD TESTED VEHICLE AND CONFIRMED RATTLE NOISE FROM DASH WHILE GOING OVER BUMPS. UPON INSPECTION FOUND THE CRASH PAD WAS NOT ALIGNED TO THE BODY OF THE VEHICLE CAUSING RATTLE NOISE.
[C]CUSTOMER STATES THERE IS A RATTLE NOISE WHEN GOING OVER BUMPS FROM THE FRONT PASSENGER SIDE DASH AREA.
[T]REMOVED CRASH PAD AND ALIGNED TO BODY OF VEHICLE. ROAD TESTED, NO NOISE AFTER. ROAD TESTED WITH CUSTOMER, NO NOISE. OK AFTER REPAIRS.
[S]ROAD TESTED VEHICLE AND CONFIRMED RATTLE NOISE FROM DASH WHILE GOING OVER BUMPS. UPON INSPECTION FOUND THE CRASH PAD WAS NOT ALIGNED TO THE BODY OF THE VEHICLE CAUSING RATTLE NOISE.
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q53,소음/이음_요철로/둔턱,638,81278,"[C]CUSTOMER STATES WHEN DRIVING AT REGULAR SPEED ON UNEVEN ROADS HEARS A PLASTIC RUBBING NOISE FROM THE USB AREA, WENT ON TEST DRIVE WITH CUSTOMER AND VERIFIED NOISE  CHECK AN ADVISE
[T]USING SQUEAK AND RATTLE KIT USE FOAM TAPE TO INSULATE CRASH PAD AND HELP MUFFLE RATTLING NOISE. ROAD TESTED AGAIN AND NOISE HAS BEEN REDUCED
[S]ROAD TESTED WITH CUSTOMER AND VERIFIED NOISE COMING FROM MIDDLE OF CRASH PAD AREA.
[C]CUSTOMER STATES WHEN DRIVING AT REGULAR SPEED ON UNEVEN ROADS HEARS A PLASTIC RUBBING NOISE FROM THE USB AREA, WENT ON TEST DRIVE WITH CUSTOMER AND VERIFIED NOISE  CHECK AN ADVISE
[T]USING SQUEAK AND RATTLE KIT USE FOAM TAPE TO INSULATE CRASH PAD AND HELP MUFFLE RATTLING NOISE. ROAD TESTED AGAIN AND NOISE HAS BEEN REDUCED
[S]ROAD TESTED WITH CUSTOMER AND VERIFIED NOISE COMING FROM MIDDLE OF CRASH PAD AREA.
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,1539,78729,"[C]CUSTOMER STATES NOISE COMING WHEN TURNING RIGHT FREQUENTLY HEARD NOW ITS SPORADICALLY CHECK AND ADVISE
[T]RE INSTALL AND ROAD TEST SOUND IS BETTER MUFFLE. VISUAL INSPECTION  FOUND SUSPENSION OK.
[S]ROAD TEST VEHICLE ONLY , SOUNDS HEARD WAS RATTLE BEHIND RIGHT HAND AREA OF CRASH PAD. REMOVED CRASH PAD AND INSULATE USING SQUEAK  RATTLE KIT TO HELP
[C]CUSTOMER STATES NOISE COMING WHEN TURNING RIGHT FREQUENTLY HEARD NOW ITS SPORADICALLY CHECK AND ADVISE
[T]RE INSTALL AND ROAD TEST SOUND IS BETTER MUFFLE. VISUAL INSPECTION  FOUND SUSPENSION OK.
[S]ROAD TEST VEHICLE ONLY , SOUNDS HEARD WAS RATTLE BEHIND RIGHT HAND AREA OF CRASH PAD. REMOVED CRASH PAD AND INSULATE USING SQUEAK  RATTLE KIT TO HELP
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,90,8851,"[C]CUSTOMER STATES THE DASH KEEPS POPPING UP AROUND THE SPEEDOMETER
[T]MISSING GARNISH CLIPS  CONFIRMED THAT THE CENTER GARNISH POPPED OFF. FOUND THAT THE GARNISH WAS MISSING TWO PANEL CLIPS THAT HOLD THE PANEL IN PLACE. INSTALLED THE MISSING CLIPS BACK ON THE GARNISH AND REINSTALLED THE PANEL BACK INTO PLACE. TAP AND PULL GARNISH TO SEE IF PANEL WILL COME OFF AGAIN AND THE GARNISH DID NOT POP OFF. VEHICLE IS RETURNED TO CUSTOMER.
[S]UPPER PANEL CLIPS LOOSE AND FELL OFF
[C]CUSTOMER STATES THE DASH KEEPS POPPING UP AROUND THE SPEEDOMETER
[T]MISSING GARNISH CLIPS  CONFIRMED THAT THE CENTER GARNISH POPPED OFF. FOUND THAT THE GARNISH WAS MISSING TWO PANEL CLIPS THAT HOLD THE PANEL IN PLACE. INSTALLED THE MISSING CLIPS BACK ON THE GARNISH AND REINSTALLED THE PANEL BACK INTO PLACE. TAP AND PULL GARNISH TO SEE IF PANEL WILL COME OFF AGAIN AND THE GARNISH DID NOT POP OFF. VEHICLE IS RETURNED TO CUSTOMER.
[S]UPPER PANEL CLIPS LOOSE AND FELL OFF
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,43,3143,"[C]CUSTOMER STATES DASH BOARD PEICE RATTLES CHECK AND ADVISE
[T]TECHNICIAN ADJUSTED BOLTS AS PER SPEC INSTALLED CRASH PAD ASSY AND ROAD TEST VEHICLE OKAY AT THIS TIME
[S]TECHNICIAN DIAG CUST CONCERN AND HEARD NOISE COMING FROM CRASH PAD ASSY. TECHNICIAN REMOVED CRASH PAD ASSY AND FOUND LOOSE BOLTS CAUSING RATTLING SOUND.
[C]CUSTOMER STATES DASH BOARD PEICE RATTLES CHECK AND ADVISE
[T]TECHNICIAN ADJUSTED BOLTS AS PER SPEC INSTALLED CRASH PAD ASSY AND ROAD TEST VEHICLE OKAY AT THIS TIME
[S]TECHNICIAN DIAG CUST CONCERN AND HEARD NOISE COMING FROM CRASH PAD ASSY. TECHNICIAN REMOVED CRASH PAD ASSY AND FOUND LOOSE BOLTS CAUSING RATTLING SOUND.
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,37,1654,"[C]CUSTOMER STATES VIBRATION NOISE RIGHT FRONT DASH GOING OVER BUMPS, CHECK AND ADVISE
[T]PLACED ANTIRATTLE FOAM STRIPS ON BASE OF PILLAR. TEST DROVE NOISE NO LONGER PRESENT AT THIS TIME
[S]NOISE VERIFIED BY TECH 1286 ON TEST DRIVE WITH CUSTOMER. FOUND NOISE COMING FROM RIGHT SIDE PILLAR
[C]CUSTOMER STATES VIBRATION NOISE RIGHT FRONT DASH GOING OVER BUMPS, CHECK AND ADVISE
[T]PLACED ANTIRATTLE FOAM STRIPS ON BASE OF PILLAR. TEST DROVE NOISE NO LONGER PRESENT AT THIS TIME
[S]NOISE VERIFIED BY TECH 1286 ON TEST DRIVE WITH CUSTOMER. FOUND NOISE COMING FROM RIGHT SIDE PILLAR
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,174,11817,"[C]CUSTOMER STATES THERE IS A RATTLE COMING FROM THE PASSENGER SIDE DOOR AND DASH AREA OF THE VEHICLE. NOISE CAN BE HEARD AT ANY SPEED. CHECK AND ADVISE.
[T]VERIFIED RATTLE NOISE FROM CRASH PAD LACK OF INSULATION REMOVE CRASH PAD TO INSULATE WITH FOAM TAPE. REINSTALLED AND RETESTED FOR NOISE. NO ISSUES AT THIS TIME.
[S]NOISE COMING FROM CRASH PAD LACK OF INSULATION
[C]CUSTOMER STATES THERE IS A RATTLE COMING FROM THE PASSENGER SIDE DOOR AND DASH AREA OF THE VEHICLE. NOISE CAN BE HEARD AT ANY SPEED. CHECK AND ADVISE.
[T]VERIFIED RATTLE NOISE FROM CRASH PAD LACK OF INSULATION REMOVE CRASH PAD TO INSULATE WITH FOAM TAPE. REINSTALLED AND RETESTED FOR NOISE. NO ISSUES AT THIS TIME.
[S]NOISE COMING FROM CRASH PAD LACK OF INSULATION
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,1677,63450,"[C]CUSTOMER STATES VEHICLE MAKES NOISE COMING FROM INSIDE PLEASE CHECK AND ADVISE
[T]CHECKED FOR ANY LOOSE TRIM PIECES AROUND LOWER DASH AREA AND CENTER FLOOR CONSOLE BUT ALL TRIM WAS SECURE. REMOVED CENTER FLOOR CONSOLE, THEN HAD FELLOW TECHNICIAN DRIVE VEHICLE WHILE I TRIED LOCATING NOISE CONCERN, ISOLATED NOISE TO BE COMING FROM CRASH PAD ASSEMBLY BEHIND GLOVE BOX. UPON FURTHER I
[S]CREAKING NOISE CAN BE HEARD FROM INSIDE OF VEHICLE WHILE DRIVING. NOISE COMING FROM LOWER DASHBOARD AREA, REMOVED ALL LOOSE OBJECTS FROM INSIDE OF VEHICLE BUT NOISE CONCERN STILL PRESENT.
",소음 관련,0
(LFa) LF SONATA [C2],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,125,6259,"[C]DASH PANEL. CUSTOMER STATES, CHECK DASH PANEL OPERATIONS AND ADVISE. SEEMS TO BE FROM BEHIND THE RADIO AREA.
[T]TECH REINSTALLED OUT OF POSITION CRASH PAD ASSY BACK IN TO PLACE WITH THE COWL CROSS ASSY. REPAIRED DASH CRASH PAD TESTED OKAY AND IS OPERATING AS THE MANUFACTURER DESIGNED. CP 84710C2000TRY
[S]TECH VERIFIED DASH PANEL RATTLE. PERFORMED INSPECTIONS, FOUND DASH PANEL MOUNTING PADS TO CRASH PAD OUT OF POSITION. CRASH PADS CAN BE REPAIRED AND NOT REPLACED.
[C]DASH PANEL. CUSTOMER STATES, CHECK DASH PANEL OPERATIONS AND ADVISE. SEEMS TO BE FROM BEHIND THE RADIO AREA.
[T]TECH REINSTALLED OUT OF POSITION CRASH PAD ASSY BACK IN TO PLACE WITH THE COWL CROSS ASSY. REPAIRED DASH CRASH PAD TESTED OKAY AND IS OPERATING AS THE MANUFACTURER DESIGNED. CP 84710C2000TRY
[S]TECH VERIFIED DASH PANEL RATTLE. PERFORMED INSPECTIONS, FOUND DASH PANEL MOUNTING PADS TO CRASH PAD OUT OF POSITION. CRASH PADS CAN BE REPAIRED AND NOT REPLACED.
",소음 관련,0
